Trace Width (Rx L mm),Trace Thickness (Rx L mm),Number of Turns (Rx L),Trace Width (Rx L+C mm),Trace Thickness (Rx L+C mm),Number of Turns (Rx L+C),Gap Between Segments (mm),Center Area Percentage,Capacitor Area Length (mm),Capacitor Area Width (mm),Rx Coil Area Length (mm),Rx Coil Area Width (mm),Tx Coil Area Length (mm),Tx Coil Area Width (mm),Mutual Inductance Segment L (H),Mutual Inductance Segment L+C (H),Final Mutual Inductance (H)
0.06,0.6200000000000001,20,0.06,0.6200000000000001,20,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.201706856693225e-09,7.201706856693225e-09,1.440341371338645e-08
0.06,0.6200000000000001,18,0.06,0.6200000000000001,18,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.0276120789500316e-08,1.0276120789500316e-08,2.0552241579000632e-08
0.06,0.6200000000000001,16,0.06,0.6200000000000001,16,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.591342626581958e-08,1.591342626581958e-08,3.182685253163916e-08
0.06,0.6200000000000001,14,0.06,0.6200000000000001,14,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.6166550278753988e-08,2.6166550278753988e-08,5.2333100557507975e-08
0.06,0.6200000000000001,13,0.06,0.6200000000000001,13,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.162628373219068e-08,3.162628373219068e-08,6.325256746438136e-08
0.06,0.6200000000000001,12,0.06,0.6200000000000001,12,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.0604363997071543e-08,4.0604363997071543e-08,8.120872799414309e-08
0.06,0.6200000000000001,11,0.06,0.6200000000000001,11,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.2180153489288477e-08,5.2180153489288477e-08,1.0436030697857695e-07
0.06,0.6200000000000001,10,0.06,0.6200000000000001,10,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,6.708907264316442e-08,6.708907264316442e-08,1.3417814528632884e-07
0.06,0.6200000000000001,10,0.06,0.6200000000000001,10,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.691379157971653e-08,5.691379157971653e-08,1.1382758315943306e-07
0.06,0.6200000000000001,9,0.06,0.6200000000000001,9,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.86393678381987e-08,7.86393678381987e-08,1.572787356763974e-07
0.06,0.6200000000000001,8,0.06,0.6200000000000001,8,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.0657998353728186e-07,1.0657998353728186e-07,2.1315996707456373e-07
0.06,0.6200000000000001,8,0.06,0.6200000000000001,8,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.174361125846947e-08,9.174361125846947e-08,1.8348722251693893e-07
0.06,0.6200000000000001,7,0.06,0.6200000000000001,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.3876612049178534e-07,1.3876612049178534e-07,2.775322409835707e-07
0.06,0.6600000000000001,77,0.06,0.6600000000000001,77,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.2738104300866244e-11,2.2738104300866244e-11,4.547620860173249e-11
0.06,0.6600000000000001,52,0.06,0.6600000000000001,52,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.3853566909828172e-10,1.3853566909828172e-10,2.7707133819656344e-10
0.06,0.6600000000000001,40,0.06,0.6600000000000001,40,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.3587485776462846e-10,4.3587485776462846e-10,8.717497155292569e-10
0.06,0.6600000000000001,32,0.06,0.6600000000000001,32,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.1436621843709104e-09,1.1436621843709104e-09,2.287324368741821e-09
0.06,0.6600000000000001,27,0.06,0.6600000000000001,27,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.2891183549309187e-09,2.2891183549309187e-09,4.578236709861837e-09
0.06,0.6600000000000001,23,0.06,0.6600000000000001,23,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.319692203245887e-09,4.319692203245887e-09,8.639384406491774e-09
0.06,0.6600000000000001,20,0.06,0.6600000000000001,20,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.554806333876433e-09,7.554806333876433e-09,1.5109612667752865e-08
0.06,0.6600000000000001,18,0.06,0.6600000000000001,18,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.0792601680831365e-08,1.0792601680831365e-08,2.158520336166273e-08
0.06,0.6600000000000001,16,0.06,0.6600000000000001,16,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.676591195122743e-08,1.676591195122743e-08,3.353182390245486e-08
0.06,0.6600000000000001,14,0.06,0.6600000000000001,14,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.7696074060403775e-08,2.7696074060403775e-08,5.539214812080755e-08
0.06,0.6600000000000001,13,0.06,0.6600000000000001,13,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.212968620826388e-08,3.212968620826388e-08,6.425937241652776e-08
0.06,0.6600000000000001,12,0.06,0.6600000000000001,12,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.904074732483025e-08,3.904074732483025e-08,7.80814946496605e-08
0.06,0.6600000000000001,11,0.06,0.6600000000000001,11,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.122995779571469e-08,5.122995779571469e-08,1.0245991559142938e-07
0.06,0.6600000000000001,10,0.06,0.6600000000000001,10,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,6.490934145457588e-08,6.490934145457588e-08,1.2981868290915177e-07
0.06,0.6600000000000001,10,0.06,0.6600000000000001,10,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.567653115588459e-08,5.567653115588459e-08,1.1135306231176918e-07
0.06,0.6600000000000001,9,0.06,0.6600000000000001,9,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.287142496001844e-08,7.287142496001844e-08,1.4574284992003688e-07
0.06,0.6600000000000001,8,0.06,0.6600000000000001,8,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.994616893074987e-08,9.994616893074987e-08,1.9989233786149975e-07
0.06,0.6600000000000001,8,0.06,0.6600000000000001,8,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.919003115072791e-08,8.919003115072791e-08,1.7838006230145582e-07
0.06,0.6600000000000001,7,0.06,0.6600000000000001,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.266537485253247e-07,1.266537485253247e-07,2.533074970506494e-07
0.06,0.7000000000000002,77,0.06,0.7000000000000002,77,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.248937219824597e-11,2.248937219824597e-11,4.497874439649194e-11
0.06,0.7000000000000002,52,0.06,0.7000000000000002,52,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.4008894263374094e-10,1.4008894263374094e-10,2.801778852674819e-10
0.06,0.7000000000000002,40,0.06,0.7000000000000002,40,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.397399678987555e-10,4.397399678987555e-10,8.79479935797511e-10
0.06,0.7000000000000002,32,0.06,0.7000000000000002,32,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.1528428704310633e-09,1.1528428704310633e-09,2.3056857408621267e-09
0.06,0.7000000000000002,27,0.06,0.7000000000000002,27,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.3787591489679126e-09,2.3787591489679126e-09,4.757518297935825e-09
0.06,0.7000000000000002,23,0.06,0.7000000000000002,23,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.494575284398865e-09,4.494575284398865e-09,8.98915056879773e-09
0.06,0.7000000000000002,20,0.06,0.7000000000000002,20,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.606205039167241e-09,7.606205039167241e-09,1.5212410078334483e-08
0.06,0.7000000000000002,18,0.06,0.7000000000000002,18,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.1262251235038323e-08,1.1262251235038323e-08,2.2524502470076645e-08
0.06,0.7000000000000002,16,0.06,0.7000000000000002,16,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.6769816777096436e-08,1.6769816777096436e-08,3.353963355419287e-08
0.06,0.7000000000000002,14,0.06,0.7000000000000002,14,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.6420454384556045e-08,2.6420454384556045e-08,5.284090876911209e-08
0.06,0.7000000000000002,13,0.06,0.7000000000000002,13,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.122827515958078e-08,3.122827515958078e-08,6.245655031916156e-08
0.06,0.7000000000000002,12,0.06,0.7000000000000002,12,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.786753773601304e-08,3.786753773601304e-08,7.573507547202608e-08
0.06,0.7000000000000002,11,0.06,0.7000000000000002,11,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.73263501516198e-08,4.73263501516198e-08,9.46527003032396e-08
0.06,0.7000000000000002,10,0.06,0.7000000000000002,10,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,6.046763466541322e-08,6.046763466541322e-08,1.2093526933082644e-07
0.06,0.7000000000000002,10,0.06,0.7000000000000002,10,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.163472293656961e-08,5.163472293656961e-08,1.0326944587313921e-07
0.06,0.7000000000000002,9,0.06,0.7000000000000002,9,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,6.72267075347915e-08,6.72267075347915e-08,1.34453415069583e-07
0.06,0.7000000000000002,8,0.06,0.7000000000000002,8,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.722785076626256e-08,9.722785076626256e-08,1.9445570153252512e-07
0.06,0.7000000000000002,8,0.06,0.7000000000000002,8,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.30952107876466e-08,8.30952107876466e-08,1.661904215752932e-07
0.06,0.7000000000000002,7,0.06,0.7000000000000002,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.2511172452744445e-07,1.2511172452744445e-07,2.502234490548889e-07
0.06,0.7400000000000002,77,0.06,0.7400000000000002,77,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.2634333520744243e-11,2.2634333520744243e-11,4.5268667041488486e-11
0.06,0.7400000000000002,52,0.06,0.7400000000000002,52,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.4081555608717737e-10,1.4081555608717737e-10,2.8163111217435474e-10
0.06,0.7400000000000002,40,0.06,0.7400000000000002,40,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.5386575646241874e-10,4.5386575646241874e-10,9.077315129248375e-10
0.06,0.7400000000000002,32,0.06,0.7400000000000002,32,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.1905922416352854e-09,1.1905922416352854e-09,2.3811844832705708e-09
0.06,0.7400000000000002,27,0.06,0.7400000000000002,27,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.381462362177615e-09,2.381462362177615e-09,4.76292472435523e-09
0.06,0.7400000000000002,23,0.06,0.7400000000000002,23,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.651985201867628e-09,4.651985201867628e-09,9.303970403735255e-09
0.06,0.7400000000000002,20,0.06,0.7400000000000002,20,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.572749232419601e-09,7.572749232419601e-09,1.5145498464839202e-08
0.06,0.7400000000000002,18,0.06,0.7400000000000002,18,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.0567190211779226e-08,1.0567190211779226e-08,2.1134380423558453e-08
0.06,0.7400000000000002,16,0.06,0.7400000000000002,16,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.5689440380608852e-08,1.5689440380608852e-08,3.1378880761217704e-08
0.06,0.7400000000000002,14,0.06,0.7400000000000002,14,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.4382082345680038e-08,2.4382082345680038e-08,4.8764164691360076e-08
0.06,0.7400000000000002,13,0.06,0.7400000000000002,13,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.8994357579201453e-08,2.8994357579201453e-08,5.7988715158402906e-08
0.06,0.7400000000000002,12,0.06,0.7400000000000002,12,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.542552290431913e-08,3.542552290431913e-08,7.085104580863826e-08
0.06,0.7400000000000002,11,0.06,0.7400000000000002,11,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.410711401550828e-08,4.410711401550828e-08,8.821422803101656e-08
0.06,0.7400000000000002,10,0.06,0.7400000000000002,10,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.610826220449884e-08,5.610826220449884e-08,1.1221652440899768e-07
0.06,0.7400000000000002,10,0.06,0.7400000000000002,10,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.034061612260372e-08,5.034061612260372e-08,1.0068123224520744e-07
0.06,0.7400000000000002,9,0.06,0.7400000000000002,9,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,6.648836985508238e-08,6.648836985508238e-08,1.3297673971016475e-07
0.06,0.7400000000000002,8,0.06,0.7400000000000002,8,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.89681734043297e-08,8.89681734043297e-08,1.779363468086594e-07
0.06,0.7400000000000002,8,0.06,0.7400000000000002,8,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.045591334967935e-08,8.045591334967935e-08,1.609118266993587e-07
0.06,0.7400000000000002,7,0.06,0.7400000000000002,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.1578505835451918e-07,1.1578505835451918e-07,2.3157011670903836e-07
0.06,0.7800000000000002,77,0.06,0.7800000000000002,77,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.2653440456411562e-11,2.2653440456411562e-11,4.5306880912823124e-11
0.06,0.7800000000000002,52,0.06,0.7800000000000002,52,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.4070451199835705e-10,1.4070451199835705e-10,2.814090239967141e-10
0.06,0.7800000000000002,40,0.06,0.7800000000000002,40,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.527040308879083e-10,4.527040308879083e-10,9.054080617758166e-10
0.06,0.7800000000000002,32,0.06,0.7800000000000002,32,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.2242805180382852e-09,1.2242805180382852e-09,2.4485610360765704e-09
0.06,0.7800000000000002,27,0.06,0.7800000000000002,27,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.3642172868294366e-09,2.3642172868294366e-09,4.728434573658873e-09
0.06,0.7800000000000002,23,0.06,0.7800000000000002,23,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.38263318017421e-09,4.38263318017421e-09,8.76526636034842e-09
0.06,0.7800000000000002,20,0.06,0.7800000000000002,20,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.050150490108637e-09,7.050150490108637e-09,1.4100300980217275e-08
0.06,0.7800000000000002,18,0.06,0.7800000000000002,18,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.887777193716002e-09,9.887777193716002e-09,1.9775554387432004e-08
0.06,0.7800000000000002,16,0.06,0.7800000000000002,16,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.4492313904186362e-08,1.4492313904186362e-08,2.8984627808372724e-08
0.06,0.7800000000000002,14,0.06,0.7800000000000002,14,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.265025697173213e-08,2.265025697173213e-08,4.530051394346426e-08
0.06,0.7800000000000002,13,0.06,0.7800000000000002,13,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.713040876655512e-08,2.713040876655512e-08,5.426081753311024e-08
0.06,0.7800000000000002,12,0.06,0.7800000000000002,12,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.262007978052947e-08,3.262007978052947e-08,6.524015956105894e-08
0.06,0.7800000000000002,11,0.06,0.7800000000000002,11,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.0402139775863665e-08,4.0402139775863665e-08,8.080427955172733e-08
0.06,0.7800000000000002,10,0.06,0.7800000000000002,10,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.472986299446181e-08,5.472986299446181e-08,1.0945972598892362e-07
0.06,0.7800000000000002,10,0.06,0.7800000000000002,10,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.6405391733987685e-08,4.6405391733987685e-08,9.281078346797537e-08
0.06,0.7800000000000002,9,0.06,0.7800000000000002,9,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,6.095298214960941e-08,6.095298214960941e-08,1.2190596429921882e-07
0.06,0.7800000000000002,8,0.06,0.7800000000000002,8,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.781689435395429e-08,8.781689435395429e-08,1.7563378870790857e-07
0.06,0.7800000000000002,8,0.06,0.7800000000000002,8,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.448454758511074e-08,7.448454758511074e-08,1.4896909517022148e-07
0.06,0.7800000000000002,7,0.06,0.7800000000000002,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.1149072905864655e-07,1.1149072905864655e-07,2.229814581172931e-07
0.1,0.06,56,0.1,0.06,56,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.504958106617851e-12,8.504958106617851e-12,1.7009916213235702e-11
0.1,0.06,42,0.1,0.06,42,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.063283999806712e-11,3.063283999806712e-11,6.126567999613424e-11
0.1,0.06,33,0.1,0.06,33,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.557448279062281e-11,8.557448279062281e-11,1.7114896558124561e-10
0.1,0.06,27,0.1,0.06,27,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.9158620144854278e-10,1.9158620144854278e-10,3.8317240289708555e-10
0.1,0.06,23,0.1,0.06,23,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.4735272053689017e-10,3.4735272053689017e-10,6.947054410737803e-10
0.1,0.06,20,0.1,0.06,20,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.61110219438829e-10,5.61110219438829e-10,1.122220438877658e-09
0.1,0.06,18,0.1,0.06,18,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.704163283916406e-10,7.704163283916406e-10,1.5408326567832811e-09
0.1,0.06,16,0.1,0.06,16,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.0883674933453296e-09,1.0883674933453296e-09,2.176734986690659e-09
0.1,0.06,15,0.1,0.06,15,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.241352683230124e-09,1.241352683230124e-09,2.482705366460248e-09
0.1,0.06,13,0.1,0.06,13,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.8357960871240106e-09,1.8357960871240106e-09,3.6715921742480213e-09
0.1,0.06,12,0.1,0.06,12,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.1450909436637274e-09,2.1450909436637274e-09,4.290181887327455e-09
0.1,0.06,11,0.1,0.06,11,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.5275624794354676e-09,2.5275624794354676e-09,5.055124958870935e-09
0.1,0.06,10,0.1,0.06,10,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.001924087503729e-09,3.001924087503729e-09,6.003848175007458e-09
0.1,0.06,10,0.1,0.06,10,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.7306004191741386e-09,2.7306004191741386e-09,5.461200838348277e-09
0.1,0.06,9,0.1,0.06,9,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.2786889498786403e-09,3.2786889498786403e-09,6.5573778997572805e-09
0.1,0.06,9,0.1,0.06,9,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.0041600706642085e-09,3.0041600706642085e-09,6.008320141328417e-09
0.1,0.06,8,0.1,0.06,8,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.640820698774936e-09,3.640820698774936e-09,7.281641397549872e-09
0.1,0.06,8,0.1,0.06,8,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.358133395417454e-09,3.358133395417454e-09,6.716266790834908e-09
0.1,0.06,7,0.1,0.06,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.089370498287209e-09,4.089370498287209e-09,8.178740996574419e-09
0.1,0.1,56,0.1,0.1,56,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.222156013662356e-11,2.222156013662356e-11,4.444312027324712e-11
0.1,0.1,42,0.1,0.1,42,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.015096976370889e-11,8.015096976370889e-11,1.6030193952741777e-10
0.1,0.1,33,0.1,0.1,33,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.2442265045706442e-10,2.2442265045706442e-10,4.4884530091412883e-10
0.1,0.1,27,0.1,0.1,27,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.041003698682127e-10,5.041003698682127e-10,1.0082007397364254e-09
0.1,0.1,23,0.1,0.1,23,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.177378374210607e-10,9.177378374210607e-10,1.8354756748421214e-09
0.1,0.1,20,0.1,0.1,20,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.490116199792287e-09,1.490116199792287e-09,2.980232399584574e-09
0.1,0.1,18,0.1,0.1,18,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.05708514487827e-09,2.05708514487827e-09,4.11417028975654e-09
0.1,0.1,16,0.1,0.1,16,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.927047257299289e-09,2.927047257299289e-09,5.854094514598578e-09
0.1,0.1,15,0.1,0.1,15,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.3582524680978292e-09,3.3582524680978292e-09,6.7165049361956584e-09
0.1,0.1,13,0.1,0.1,13,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.0245080561223e-09,5.0245080561223e-09,1.00490161122446e-08
0.1,0.1,12,0.1,0.1,12,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.925832739173518e-09,5.925832739173518e-09,1.1851665478347035e-08
0.1,0.1,11,0.1,0.1,11,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.05987242038186e-09,7.05987242038186e-09,1.411974484076372e-08
0.1,0.1,10,0.1,0.1,10,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.495564153130126e-09,8.495564153130126e-09,1.699112830626025e-08
0.1,0.1,10,0.1,0.1,10,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.766589758882787e-09,7.766589758882787e-09,1.5533179517765573e-08
0.1,0.1,9,0.1,0.1,9,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.478784464742362e-09,9.478784464742362e-09,1.8957568929484724e-08
0.1,0.1,9,0.1,0.1,9,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.735092809344289e-09,8.735092809344289e-09,1.7470185618688577e-08
0.1,0.1,8,0.1,0.1,8,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.0802256619723272e-08,1.0802256619723272e-08,2.1604513239446544e-08
0.1,0.1,8,0.1,0.1,8,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.0029747195736888e-08,1.0029747195736888e-08,2.0059494391473776e-08
0.1,0.1,7,0.1,0.1,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.2521305578869107e-08,1.2521305578869107e-08,2.5042611157738214e-08
0.1,0.14,56,0.1,0.14,56,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.244959326793775e-11,4.244959326793775e-11,8.48991865358755e-11
0.1,0.14,42,0.1,0.14,42,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.533774626178531e-10,1.533774626178531e-10,3.067549252357062e-10
0.1,0.14,33,0.1,0.14,33,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.306226871685055e-10,4.306226871685055e-10,8.61245374337011e-10
0.1,0.14,27,0.1,0.14,27,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.709264606520754e-10,9.709264606520754e-10,1.9418529213041508e-09
0.1,0.14,23,0.1,0.14,23,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.7758247898194277e-09,1.7758247898194277e-09,3.5516495796388555e-09
0.1,0.14,20,0.1,0.14,20,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.8997461272457995e-09,2.8997461272457995e-09,5.799492254491599e-09
0.1,0.14,18,0.1,0.14,18,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.026719658016045e-09,4.026719658016045e-09,8.05343931603209e-09
0.1,0.14,16,0.1,0.14,16,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.7747598473952976e-09,5.7747598473952976e-09,1.1549519694790595e-08
0.1,0.14,15,0.1,0.14,15,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,6.667139519625954e-09,6.667139519625954e-09,1.3334279039251907e-08
0.1,0.14,13,0.1,0.14,13,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.010304252112709e-08,1.010304252112709e-08,2.020608504225418e-08
0.1,0.14,12,0.1,0.14,12,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.2035260337305902e-08,1.2035260337305902e-08,2.4070520674611804e-08
0.1,0.14,11,0.1,0.14,11,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.4511207033307117e-08,1.4511207033307117e-08,2.9022414066614234e-08
0.1,0.14,10,0.1,0.14,10,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.7715092221905552e-08,1.7715092221905552e-08,3.5430184443811104e-08
